#OTU ID	MMPRNT1465	MMPRNT1466	MMPRNT1467	MMPRNT1468	MMPRNT1469	MMPRNT1470	MMPRNT1471	MMPRNT1472	MMPRNT1473	MMPRNT1474	MMPRNT1475	MMPRNT1476	MMPRNT1477	MMPRNT1478	MMPRNT1479	MMPRNT1480	MMPRNT1481	MMPRNT1482	MMPRNT1483	MMPRNT1484	MMPRNT1485	MMPRNT1486	MMPRNT1487	MMPRNT1488	MMPRNT1537	MMPRNT1538	MMPRNT1539	MMPRNT1540	MMPRNT1541	MMPRNT1542	MMPRNT1543	MMPRNT1544	MMPRNT1545	MMPRNT1546	MMPRNT1547	MMPRNT1548	MMPRNT1549	MMPRNT1550	MMPRNT1551	MMPRNT1552	MMPRNT1553	MMPRNT1554	MMPRNT1555	MMPRNT1556	MMPRNT1557	MMPRNT1558	MMPRNT1559	MMPRNT1616	MMPRNT1617	MMPRNT1618	MMPRNT1619	MMPRNT1620	MMPRNT1621	MMPRNT1622	MMPRNT1623	MMPRNT1624	MMPRNT1625	MMPRNT1626	MMPRNT1627	MMPRNT1628	MMPRNT1629	MMPRNT1630	MMPRNT1631	MMPRNT1632	MMPRNT1681	MMPRNT1682	MMPRNT1683	MMPRNT1684	MMPRNT1685	MMPRNT1686	MMPRNT1687	MMPRNT1688	MMPRNT1689	MMPRNT1690	MMPRNT1691	MMPRNT1692	MMPRNT1693	MMPRNT1694	MMPRNT1695	MMPRNT1696	MMPRNT1697	MMPRNT1698	MMPRNT1699	MMPRNT1700	MMPRNT1701	MMPRNT1702	MMPRNT1703	MMPRNT1704	MMPRNT1753	MMPRNT1754	MMPRNT1755	MMPRNT1756	MMPRNT1757	MMPRNT1758	MMPRNT1759	MMPRNT1760	MMPRNT1761	MMPRNT1762	MMPRNT1763	MMPRNT1764	MMPRNT1765	MMPRNT1766	MMPRNT1767	MMPRNT1768	MMPRNT1769	MMPRNT1770	MMPRNT1771	MMPRNT1772	MMPRNT1773	MMPRNT1774	MMPRNT1775	MMPRNT1776	MMPRNTCtrl7BB5
Zotu8608	193	165	221	190	67	0	0	30	0	1046	0	1121	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	6	0	225	0	8	8	24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	157	530	2	113	30	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8049	73	217	1311	29	228	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	3	44	3872	545	465	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1069
Zotu6549	109	0	0	18	1060	847	32	17	106	4268	1643	1356	1907	0	751	4	311	292	5957	1974	422	2426	100	63	1150	0	477	771	385	1816	0	558	92	93	114	124	394	20	333	171	69	104	129	94	6	44	116	77	225	315	593	396	60	519	42	37	0	438	4479	471	1	0	165	520	998	311	219	512	591	882	0	6	0	0	0	0	0	0	0	41	3	1	1	1	0	0	2	0	2365	2916	1051	178	458	662	785	1089	1736	531	1742	585	112	589	0	597	2514	536	897	498	260	1123	1658	1997	143
Zotu9657	98	0	1519	1	0	60	0	0	0	0	0	0	215	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	38	0	0	0	17
Zotu9576	14	11	218	75	455	546	616	632	1619	1509	1355	2021	321	113	2146	2028	160	1789	3975	665	1278	2210	363	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1363	633	4009	891	2580	2732	490	175	249	15	433	189	48	291	0	34	106	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7693	82	473	826	61	433	9	23	48	120	527	0	330	848	0	0	0	0	0	68	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	855	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	1	0	1	0	0	0	0	78	1	391	60	0
Zotu9266	9	0	292	14	13	1	0	0	0	0	0	0	10	0	1	0	2	0	0	0	0	0	0	1	2	0	0	0	7	1	1	3	3	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	1	1	1	0	0	1	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9818	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	10	0	4	0	0	0	0	0	20	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	4	6	9	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7494	69	367	191	23	160	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	28	5	23	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	17	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	42	1	5	10	6	0	0	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9058	10	0	0	0	93	0	0	0	0	0	2034	93	102	0	0	0	384	0	197	1177	653	249	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu699	26	277	0	351	1	45	0	0	0	26	1161	3038	1024	1	0	0	0	16	1454	2	29	199	0	3	1	0	1	0	0	0	2	350	0	34	1	12	10	10	22	162	4	238	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2	12	42	26	0	3	0	2	25	65	4	81	59	17	2	2	4	59	16	0	24	1	165	434	216	289	0	0	0	24	272	10	551	26	60	0	0	2	81	0	30	112	0	679	0	1	0	30	0	85	0	11	2	3311	905	0	0
Zotu6781	38	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9282	2	0	0	0	3	6	3	0	0	8	0	2	3	0	4	1	2	2	26	2	4	18	5	0	9	0	11	129	3	20	0	2	0	0	54	0	7	1	9	4	0	2	38	0	0	1	0	0	2	1	78	6	1	3	12	0	0	67	68	144	0	0	1	6	29	5	1	41	31	14	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	322	244	54	0	118	490	1	175	104	2	120	3	2	2	88	132	688	156	0	2	1	3	3	4	5
Zotu9886	3	5	4	5	352	1	102	0	71	0	3	0	259	2	4	5	1	4	2	4	3	4	5	15	0	18	0	0	3	6	28	3	0	10	2	11	9	3	10	9	0	1	3	0	3	0	0	615	4	280	635	138	419	5	2	352	680	819	5	3	6	74	3	3	36	33	19	11	28	22	20	27	40	50	34	61	43	38	35	16	31	11	7	12	16	16	39	29	0	3	0	0	0	0	0	2	3	3	0	0	2	1	1	0	0	0	1	2	0	0	1	0	2
Zotu9866	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	1	0	0	57	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	1	0	5	4	2	190	59	0	0	0	246	0	600	0	2	0	0	0	0	0	8	0	0
Zotu8256	5	4	1	2	3	3	4	1	1	3	2	5	3	3	1	3	1	5	2	14	2	11	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	118	0	0	1	3	1	3	76	1	0	0	1	2	0	1	2	1	4	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	0	2	8	1	4	3	10	6	1	7	10	0	0	0	4	0	999	0	0	87	70	0	0	0	0	0	466	0	0	6	0	39	0	0	0	0
Zotu7290	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	104	0	0	0	2	0	0	0	0	4	3	1	0	0	1	2	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
Zotu8129	2	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	9	0	3	2	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	96	0	3	0	0	0	5	0	7	136	1	7	0	1	1	1	2	1	0	0	1	1	0
Zotu5979	2	3	0	1	3	2	3	0	1	1	1	4	2	0	1	0	0	0	2	0	0	2	0	1	2	1	2	128	10	5	0	0	0	0	0	0	0	0	0	1	0	0	76	6	4	0	0	0	1	0	2	0	0	0	0	2	0	0	5	3	0	17	0	14	4	5	1	185	189	0	0	92	1	0	0	0	0	0	3	0	1	0	529	1	3	0	0	1	1	0	262	0	0	0	1	0	0	0	0	0	0	143	0	0	0	0	0	1	0	461	0	0	2
Zotu7351	1	6	5	0	0	2	2	18	4	366	0	0	0	0	3	84	0	2	0	0	0	0	0	0	4	6	39	4	2	4	9	2	22	23	136	1	16	4	50	30	7	11	0	1	0	1	1	102	17	33	68	48	11	11	9	33	17	18	37	50	21	34	8	60	4	4	0	11	16	0	0	1	0	0	0	0	0	0	0	9	2	16	11	16	1	3	12	4	0	3	14	0	1	7	3	1	0	5	2	1	3	2	12	9	0	3	1	6	18	2	5	1	23
Zotu8265	0	1	0	0	0	3	1	0	3	2	3	3	8	0	1	1	0	5	0	0	0	0	0	0	2	0	1	1	0	2	9	6	2	0	1	6	4	0	3	4	5	2	0	29	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	20	7	5	2	12	3	2	0	0	1	1	1	1	0	0	2	0	2	0	0	2	0	1	1	11	12	13	1	4	9	9	1	6	11	10	2	2	21	9	9	21	4	2	0	0	11	16	5	0
Zotu7003	0	92	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	125	1	0	0	5	0	0	4	32	0	118	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	19	6	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	81	0	24	0	0	0	1	0	0	0	7	0	0	0
Zotu63	0	56	139	0	41	550	0	0	7	0	0	0	209	0	0	0	0	0	251	0	193	209	64	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	506	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	25	15	81	22	55	8	28	23	2	68	21	151	7	8	29	0	55	6	3	69	0	40	18	0	0	0	0	138	0	0	72	0	0	0	0	101	0	0	3791	49	52	0	1	117	0	0	400	0
Zotu9979	0	14	46	0	34	0	0	2	0	0	0	0	0	28	0	40	100	0	0	0	111	36	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8271	0	9	3	0	1	0	0	0	8	2	17	5	4	0	2	3	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	0	5	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	41	0	51	18	107	2	1	1	0	0	39	0	0	1	1	0	0	0	0	3	0
Zotu8846	0	0	906	39	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9358	0	0	61	102	44	648	348	204	710	0	0	0	1	452	0	382	0	60	0	24	0	0	0	0	1793	2355	150	2094	900	3082	2036	559	427	1727	30	1332	10	18	14	525	61	348	239	0	0	35	0	171	390	73	63	60	203	0	0	189	0	72	227	811	0	0	0	0	811	85	448	704	1059	795	262	623	495	619	530	116	138	71	57	2484	1252	685	1286	3360	672	683	1085	638	0	0	0	0	0	0	0	587	0	174	0	0	0	155	0	1	0	0	0	0	0	0	0	0	0
Zotu939	0	0	67	9	8	431	16	54	74	0	0	0	0	19	0	94	0	1	0	1	0	0	0	0	377	265	72	423	255	639	504	99	135	86	2	213	2	7	9	146	11	77	72	0	0	15	67	76	154	124	6	24	77	0	0	92	0	49	117	232	0	0	0	1	206	34	97	166	231	226	70	184	193	192	221	82	64	42	21	565	290	121	328	588	165	191	254	164	0	0	0	0	0	0	0	5	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Zotu9653	0	0	16	17	0	0	0	1	0	0	0	7	0	4	7	0	8	36	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	87	0	0	0	1145	32	19	0	0	1	0	0	804	2	20	68	33	38	2	1	0	0	0	0	8	100	1	24	224	147	120	19	59	117	104	119	51	394	329	232	231	23	492	154	678	58	378	86	0	0	0	0	0	31	0	0	0	0	0	0	1	0	0	0	0	0	0	25	41	0	0	10	4
Zotu6392	0	0	1	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1	0	0	61	0	1717	1743	54	858	0	433	397	0	0	1385	12	0	0	267	1	3	4	34	16	0	0	0	0	1	0	1	2	140	12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	431	0	6	0	11	694	0	4336	0	1	628	109	150	23	6	13	0	166	100	0	3	0	0
Zotu7109	0	0	0	9	9	312	10002	1881	5384	0	33	0	0	0	0	0	515	3086	0	1750	4217	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1460	2230	3192	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5880	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0
Zotu9920	0	0	0	0	3	4	0	0	0	9	31	9	26	0	0	0	4	0	89	21	6	12	17	0	0	0	0	0	3	0	0	0	0	0	22	18	0	6	0	6	16	11	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9322	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu873	0	0	0	0	0	11	0	2	0	4	41	5	1	2	0	0	0	0	2	8	2	0	0	1	0	0	0	0	0	0	0	1	0	0	4	0	1	0	1	4	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	8	174	0	0	0	0	0	0	0	0	0	0	7	1	12	1	220	65	4	1	0	90	0	5	1	0	0	0	3	10	96	135	71	710	708	43	0
Zotu10049	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9987	0	0	0	0	0	0	87	1	266	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9607	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	5273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu10263	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7892	0	0	0	0	0	0	0	3	0	0	0	0	0	0	11	0	36	5	0	0	2	3	6	3	0	0	0	0	0	0	0	0	0	0	291	0	0	0	5	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
