#OTU ID	MMPRNT1465	MMPRNT1466	MMPRNT1467	MMPRNT1468	MMPRNT1469	MMPRNT1470	MMPRNT1471	MMPRNT1472	MMPRNT1473	MMPRNT1474	MMPRNT1475	MMPRNT1476	MMPRNT1477	MMPRNT1478	MMPRNT1479	MMPRNT1480	MMPRNT1481	MMPRNT1482	MMPRNT1483	MMPRNT1484	MMPRNT1485	MMPRNT1486	MMPRNT1487	MMPRNT1488	MMPRNT1537	MMPRNT1538	MMPRNT1539	MMPRNT1540	MMPRNT1541	MMPRNT1542	MMPRNT1543	MMPRNT1544	MMPRNT1545	MMPRNT1546	MMPRNT1547	MMPRNT1548	MMPRNT1549	MMPRNT1550	MMPRNT1551	MMPRNT1552	MMPRNT1553	MMPRNT1554	MMPRNT1555	MMPRNT1556	MMPRNT1557	MMPRNT1558	MMPRNT1559	MMPRNT1616	MMPRNT1617	MMPRNT1618	MMPRNT1619	MMPRNT1620	MMPRNT1621	MMPRNT1622	MMPRNT1623	MMPRNT1624	MMPRNT1625	MMPRNT1626	MMPRNT1627	MMPRNT1628	MMPRNT1629	MMPRNT1630	MMPRNT1631	MMPRNT1632	MMPRNT1681	MMPRNT1682	MMPRNT1683	MMPRNT1684	MMPRNT1685	MMPRNT1686	MMPRNT1687	MMPRNT1688	MMPRNT1689	MMPRNT1690	MMPRNT1691	MMPRNT1692	MMPRNT1693	MMPRNT1694	MMPRNT1695	MMPRNT1696	MMPRNT1697	MMPRNT1698	MMPRNT1699	MMPRNT1700	MMPRNT1701	MMPRNT1702	MMPRNT1703	MMPRNT1704	MMPRNT1753	MMPRNT1754	MMPRNT1755	MMPRNT1756	MMPRNT1757	MMPRNT1758	MMPRNT1759	MMPRNT1760	MMPRNT1761	MMPRNT1762	MMPRNT1763	MMPRNT1764	MMPRNT1765	MMPRNT1766	MMPRNT1767	MMPRNT1768	MMPRNT1769	MMPRNT1770	MMPRNT1771	MMPRNT1772	MMPRNT1773	MMPRNT1774	MMPRNT1775	MMPRNT1776	MMPRNTCtrl7BB5
Zotu9019	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	7	2	1	0	0	2	0	3	0	1	2	2	92	4	8	5	87	0	0	0	0	20	1	0	0	0	0	0	0	0	1	6	18	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	91	700	0	2	0	325	0	433	1	2196	665	0	51	0	936	0	130	0	0	1	0	0	1	0
Zotu9453	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	287	0	0	167	0	125	157	0	0	0	587	0	0	0	1	0	0	0	0	47	0	0	0	0	0	2	0	0	0	0	10	1	73	0	0	0	0	0	0	639	790	591	46	3	540	132	17	550	225	826	94	15	80	336	204	49	54	0	2	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9609	1	0	1175	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	22	0	39	0	56	4384	0	67	60	624	0	0	130	0	166	3355	160	335	132	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	1	199	70	979	264	25	24	0	0	0	9	0	0	0	0	0	0	0	0	0	42	0	0	12	0	0	0	0	0	0	453	343	0	4979	166	983	0	3089	943	160	949	0	2	3292	10162	0	0	0	94	815	0	0	3218	0
Zotu9282	1	0	0	0	3	6	3	0	0	2	0	0	3	0	2	1	2	2	9	1	3	15	5	0	9	0	8	129	3	18	0	2	0	0	50	0	6	1	9	3	0	2	37	0	0	0	0	0	0	0	78	2	0	3	12	0	0	67	62	143	0	0	0	2	24	4	0	39	31	13	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	320	242	51	0	117	490	1	175	104	1	119	3	0	2	88	132	686	155	0	0	0	3	1	3	5
Zotu8265	0	1	0	0	0	3	1	0	3	2	3	3	8	0	1	1	0	5	0	0	0	0	0	0	2	0	1	1	0	2	9	6	2	0	1	6	4	0	3	4	5	2	0	29	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	20	7	5	2	12	3	2	0	0	1	1	1	1	0	0	2	0	2	0	0	2	0	1	1	11	12	13	1	4	9	9	1	6	11	10	2	2	21	9	9	21	4	2	0	0	11	16	5	0
Zotu5533	0	583	405	208	87	1	0	8	19	0	267	0	240	1	1	220	0	1695	18	1	1	61	0	1	0	3	1	0	1	2	3	0	0	3	43	2	810	1069	1801	1	13	1	1	0	22	0	0	0	2	0	1	0	1	853	0	1891	1885	1759	0	1	0	2	1	1	109	171	178	446	1213	160	1	7	3	1	0	2	24	4	7	5	2	0	751	44	101	0	6	195	0	0	0	0	0	0	0	80	0	366	444	2	1	22	196	316	22	0	64	242	0	0	0	319	824
Zotu7003	0	92	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	125	1	0	0	5	0	0	4	32	0	118	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	19	6	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	81	0	24	0	0	0	1	0	0	0	7	0	0	0
Zotu63	0	56	139	0	41	550	0	0	7	0	0	0	209	0	0	0	0	0	251	0	193	209	64	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	506	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	25	15	81	22	55	8	28	23	2	68	21	151	7	8	29	0	55	6	3	69	0	40	18	0	0	0	0	138	0	0	72	0	0	0	0	101	0	0	3791	49	52	0	1	117	0	0	400	0
Zotu9979	0	14	46	0	34	0	0	2	0	0	0	0	0	28	0	40	100	0	0	0	111	36	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9886	0	1	0	0	345	0	102	0	69	0	0	0	258	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	612	0	276	624	133	412	0	0	340	667	792	0	0	0	70	0	0	3	4	2	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
